,id,carat,cut,color,clarity,depth,price
18652,18652,0.76,4,2,3,61.9,8.012
18653,18653,1.2,4,1,3,62.3,8.655
18654,18654,0.9,2,6,2,63.2,8.293
18655,18655,0.35,3,5,3,60.4,6.642
18656,18656,1.01,4,3,7,62.8,9.08
18657,18657,1.16,3,0,3,62.2,8.456
18658,18658,0.78,4,5,2,61.6,8.115
18659,18659,0.36,2,2,3,61.0,6.342
18660,18660,1.5,2,2,4,63.4,9.267
18661,18661,0.73,3,6,1,61.0,7.456
18662,18662,0.7,2,3,4,59.2,7.892
18663,18663,0.36,4,1,4,62.1,6.342
18664,18664,0.34,2,4,3,62.5,6.593
18665,18665,1.01,4,0,2,60.5,8.188
18666,18666,0.33,4,4,6,61.1,6.75
18667,18667,0.43,2,6,1,63.3,6.755
18668,18668,1.13,4,4,6,61.7,9.31
18669,18669,0.71,4,4,1,61.2,7.769
18670,18670,1.25,3,2,4,62.0,8.999
18671,18671,1.01,4,3,4,59.1,8.862
18672,18672,1.0,2,1,1,60.7,8.314
18673,18673,1.0,3,4,1,61.5,8.274
18674,18674,0.3,3,4,1,61.3,5.976
18675,18675,1.01,1,6,1,63.1,8.357
18676,18676,0.9,3,6,1,59.2,8.322
18677,18677,0.34,3,4,3,61.2,6.531
18678,18678,0.9,3,4,2,62.5,8.264
18679,18679,0.62,4,6,2,62.2,7.631
18680,18680,0.33,4,5,6,61.8,6.958
18681,18681,0.33,4,4,6,60.6,6.78
18682,18682,0.3,2,5,6,60.5,6.759
18683,18683,0.51,4,3,3,61.7,7.271
18684,18684,0.76,4,2,3,61.4,8.019
18685,18685,1.01,3,2,3,62.4,8.47
18686,18686,0.31,4,4,7,59.7,6.641
18687,18687,1.21,4,4,4,62.2,9.063
18688,18688,0.42,3,6,2,62.1,6.697
18689,18689,1.59,3,2,2,60.6,9.263
18690,18690,1.01,4,5,1,62.2,8.448
18691,18691,0.32,2,2,1,60.4,5.974
18692,18692,1.13,3,1,3,60.2,8.396
18693,18693,0.9,2,1,2,61.4,8.093
18694,18694,1.0,4,1,4,60.4,8.591
18695,18695,1.03,4,4,3,61.2,8.842
18696,18696,0.3,1,2,5,63.6,6.654
18697,18697,0.34,2,4,2,62.8,6.339
18699,18699,0.31,4,5,5,61.6,6.953
18700,18700,0.72,4,4,2,62.0,7.915
18701,18701,0.31,3,3,4,61.2,6.687
18702,18702,0.41,4,5,2,62.9,6.876
18703,18703,0.54,2,1,2,61.3,6.984
18705,18705,0.49,2,4,2,62.5,7.018
18706,18706,0.32,1,1,2,63.9,6.317
18707,18707,1.06,4,4,0,62.1,8.191
18708,18708,0.32,4,2,3,62.0,6.225
18709,18709,1.04,4,4,5,61.6,9.288
18710,18710,0.56,3,5,3,61.8,7.557
18711,18711,0.41,3,6,5,61.2,7.212
18712,18712,0.7,3,6,3,61.0,7.976
18713,18713,0.31,4,4,3,61.6,6.438
18714,18714,1.07,4,5,5,61.4,9.197
18715,18715,1.23,4,4,4,62.5,9.194
18716,18716,1.01,2,5,1,63.3,8.359
18717,18717,1.15,3,3,0,61.2,8.181
18718,18718,0.51,4,6,4,61.6,7.582
18719,18719,1.23,4,4,3,62.4,9.244
18720,18720,0.53,3,0,3,62.7,6.997
18723,18723,0.5,2,6,1,61.9,7.062
18724,18724,1.34,3,3,1,62.2,8.792
18725,18725,0.71,2,5,4,63.3,7.988
18726,18726,1.01,2,4,3,59.4,8.746
18727,18727,1.09,3,2,2,59.5,8.649
18728,18728,1.01,3,3,2,61.0,8.478
18729,18729,0.54,4,2,7,60.3,7.701
18730,18730,0.7,3,4,2,62.8,7.761
18731,18731,0.79,4,5,2,61.6,8.22
18732,18732,1.31,3,1,3,60.4,8.671
18734,18734,0.32,4,3,4,62.3,6.469
18735,18735,0.36,3,3,1,60.8,6.41
18736,18736,0.56,4,5,1,61.9,7.167
18737,18737,0.9,3,3,3,60.8,8.328
18738,18738,0.31,4,5,3,61.5,6.522
18739,18739,0.71,2,6,3,63.0,8.038
18740,18740,0.56,4,6,1,60.0,7.358
18742,18742,1.25,2,2,1,63.5,8.309
18743,18743,0.34,4,4,6,61.6,7.068
18744,18744,1.0,1,3,1,63.8,8.281
18745,18745,0.33,4,2,3,61.2,6.256
18746,18746,0.31,4,4,2,61.2,6.342
18747,18747,1.54,3,0,6,62.4,9.147
18748,18748,0.51,4,5,3,62.9,7.416
18749,18749,0.7,4,3,1,61.3,7.712
18750,18750,1.28,3,1,3,61.7,8.819
18751,18751,1.5,3,3,2,62.6,9.134
18753,18753,0.8,2,4,4,63.7,8.149
18754,18754,1.01,3,1,1,62.6,8.247
18755,18755,0.47,4,1,7,62.2,7.072
18756,18756,0.41,3,3,5,61.6,6.915
18757,18757,1.01,4,4,5,63.0,9.155
18758,18758,0.41,4,4,4,62.1,6.981
18759,18759,0.36,4,4,3,62.0,6.528
18760,18760,0.35,4,6,3,62.0,6.72
18762,18762,0.38,4,0,2,61.8,6.263
18763,18763,0.34,4,5,2,62.0,6.64
18764,18764,0.39,4,4,6,61.4,7.029
18765,18765,1.01,2,3,5,63.2,8.891
18766,18766,0.31,4,6,2,61.2,6.279
18767,18767,0.35,3,2,2,62.4,6.472
18768,18768,1.71,2,3,3,62.5,9.67
18769,18769,0.41,4,5,3,61.8,6.841
18770,18770,0.7,4,5,1,61.9,7.782
18771,18771,1.52,4,3,2,63.0,9.351
18772,18772,0.3,4,1,6,62.3,6.564
18773,18773,0.62,4,6,6,62.2,8.286
18775,18775,0.71,2,1,5,60.6,7.858
18776,18776,0.53,4,4,3,61.9,7.391
18777,18777,1.17,3,2,2,62.3,8.518
18778,18778,0.7,3,2,2,62.2,7.611
18779,18779,0.55,4,4,3,62.0,7.4
18780,18780,0.26,4,3,2,62.2,5.976
18781,18781,0.51,2,6,4,58.8,7.388
18782,18782,1.04,4,3,3,62.6,8.729
18783,18783,0.7,3,5,2,60.0,7.801
18784,18784,0.3,4,2,3,62.0,6.125
18785,18785,1.62,4,4,3,61.2,9.814
18786,18786,1.0,4,4,1,61.3,8.401
18787,18787,1.53,2,0,4,59.5,8.946
18788,18788,0.83,1,0,2,60.6,7.677
18789,18789,0.9,4,3,6,61.6,8.624
18790,18790,1.57,3,2,4,62.8,9.368
18791,18791,1.29,4,4,1,61.7,8.781
18792,18792,1.14,4,3,3,61.5,8.86
18793,18793,1.5,3,2,1,62.1,8.923
18794,18794,0.27,2,4,3,61.8,6.25
18795,18795,0.34,2,5,4,62.3,6.664
18796,18796,0.41,4,2,5,62.0,6.801
18797,18797,0.36,2,4,4,61.3,6.661
18798,18798,1.01,2,2,3,62.2,8.481
18800,18800,1.5,1,3,2,62.9,9.237
18801,18801,0.57,4,5,3,60.4,7.506
18802,18802,0.71,3,5,1,60.4,7.648
18803,18803,0.34,3,1,3,62.1,6.417
18804,18804,1.66,3,0,2,60.7,9.046
18805,18805,1.21,4,3,3,60.1,9.198
18806,18806,0.24,4,4,5,61.5,6.292
18808,18808,1.23,3,1,3,61.7,8.616
18809,18809,0.33,3,3,4,60.1,6.75
18810,18810,1.24,4,3,7,62.4,9.339
18811,18811,0.32,4,6,1,59.8,6.168
18812,18812,0.42,4,3,6,61.1,7.119
18813,18813,0.35,2,1,4,60.7,6.314
18814,18814,1.21,3,2,2,62.5,8.678
18815,18815,0.52,2,5,3,59.2,7.378
18816,18816,0.43,3,5,1,61.2,6.823
18817,18817,1.04,4,0,5,61.1,8.564
18818,18818,1.13,3,3,3,60.1,8.789
18820,18820,0.33,2,3,5,61.5,6.554
18821,18821,0.59,3,2,2,62.2,7.009
18822,18822,0.31,4,3,6,61.7,6.953
18823,18823,0.8,4,6,2,61.7,8.069
18824,18824,1.07,3,1,0,59.8,7.723
18825,18825,1.4,2,5,4,59.1,9.409
18826,18826,0.4,3,3,6,62.3,7.024
18827,18827,0.55,2,3,6,60.8,7.516
18830,18830,0.36,2,2,7,62.3,6.763
18831,18831,0.31,4,4,7,62.1,6.953
18832,18832,1.55,3,1,1,61.5,8.89
18833,18833,0.33,4,6,3,62.1,6.91
18834,18834,1.21,3,4,1,59.9,8.656
18835,18835,0.55,2,4,2,60.7,7.182
18836,18836,0.4,2,4,4,60.4,6.89
18837,18837,0.5,3,3,4,62.5,7.465
18838,18838,1.52,4,1,6,62.3,9.309
18839,18839,0.39,4,3,7,61.6,7.091
18840,18840,1.1,3,5,1,59.1,8.511
18841,18841,0.41,4,5,4,60.5,6.905
18842,18842,1.28,4,2,6,61.3,9.097
18843,18843,1.03,4,2,2,61.1,8.597
18844,18844,0.3,2,5,1,58.8,5.974
18846,18846,1.24,3,1,1,62.8,8.384
18847,18847,1.01,2,3,4,63.1,8.574
18848,18848,0.9,2,4,1,62.4,8.122
18849,18849,0.54,4,5,2,61.5,7.45
18850,18850,0.33,4,5,5,61.2,7.016
18851,18851,1.51,4,5,1,61.9,9.267
18852,18852,0.38,4,1,2,62.3,6.615
18854,18854,0.9,2,1,3,61.4,8.316
18855,18855,0.3,4,5,6,62.6,6.731
18856,18856,1.28,3,0,1,62.3,8.424
18857,18857,0.32,3,3,3,62.6,6.33
18859,18859,0.3,3,3,2,58.8,6.353
18860,18860,0.27,4,4,6,62.5,6.633
18861,18861,0.3,4,6,6,61.3,6.908
18862,18862,1.65,4,0,2,62.2,9.061
18863,18863,0.5,3,4,2,62.4,7.516
18864,18864,0.51,4,1,5,62.5,7.182
18865,18865,1.08,4,4,0,61.8,8.061
18866,18866,1.91,3,3,1,61.9,9.109
18867,18867,0.78,2,1,5,61.4,7.943
18868,18868,0.57,2,3,3,62.8,7.383
18869,18869,0.42,3,4,3,61.9,6.851
18870,18870,0.7,3,5,2,61.2,7.782
18871,18871,0.33,4,2,6,62.2,6.623
18872,18872,1.25,2,3,1,61.4,8.764
18873,18873,1.51,2,1,2,63.0,9.078
18874,18874,1.0,3,5,1,62.0,8.313
18876,18876,0.32,2,1,1,63.4,6.174
18877,18877,1.22,4,4,5,61.9,9.37
18878,18878,0.41,4,4,4,60.8,6.915
18879,18879,0.8,2,4,2,63.5,7.977
18881,18881,0.35,2,6,2,63.3,6.649
18882,18882,1.0,1,3,3,62.7,8.531
18883,18883,1.11,4,3,4,61.5,8.941
18884,18884,1.5,2,1,3,60.8,9.191
18885,18885,0.31,4,1,1,61.0,5.938
18886,18886,1.1,4,2,3,61.3,8.681
18887,18887,0.41,3,3,2,62.6,6.828
18888,18888,0.55,4,1,3,61.8,7.225
18889,18889,0.3,2,3,4,62.2,6.405
18890,18890,1.08,4,2,3,61.8,8.635
18892,18892,0.5,3,6,3,61.1,7.469
18893,18893,1.2,2,0,3,62.6,8.51
18894,18894,0.41,4,5,5,60.5,7.217
18895,18895,0.34,3,1,6,60.5,6.688
18896,18896,0.58,3,2,3,59.7,7.272
18897,18897,1.23,3,0,4,60.1,8.576
18898,18898,0.81,3,3,2,63.0,7.949
18899,18899,1.51,0,2,1,64.5,8.747
18900,18900,0.39,2,3,1,62.7,6.365
18901,18901,1.21,4,6,2,63.0,8.934
18902,18902,1.5,3,2,3,62.2,9.239
18903,18903,1.0,2,2,1,63.1,8.288
18904,18904,0.72,3,4,3,62.7,7.866
18905,18905,0.5,4,3,5,61.2,7.516
18906,18906,0.39,2,5,2,59.1,6.507
18907,18907,0.3,4,2,5,61.2,6.405
18908,18908,0.39,4,1,5,60.8,6.744
18909,18909,0.32,4,3,4,61.3,6.719
18910,18910,1.02,1,4,1,63.8,8.334
18911,18911,1.01,2,5,3,61.7,8.743
18912,18912,1.12,4,3,4,61.5,9.012
18913,18913,1.57,4,3,1,62.0,9.065
18914,18914,0.79,3,3,2,61.2,8.172
18916,18916,1.0,2,4,1,62.9,8.356
18917,18917,1.02,2,2,1,62.4,8.276
18919,18919,0.33,4,3,3,62.2,6.611
18920,18920,0.31,4,5,2,61.1,6.246
18921,18921,1.01,4,1,2,62.5,8.521
18922,18922,0.78,4,2,2,61.2,7.931
18923,18923,0.5,4,5,5,62.2,7.969
18924,18924,1.2,4,3,3,61.9,8.978
18925,18925,0.5,2,5,4,60.9,7.496
18926,18926,0.41,2,4,3,62.4,6.76
18927,18927,0.74,2,2,3,59.9,7.809
18928,18928,0.96,2,4,2,62.1,8.467
18929,18929,0.65,4,0,2,61.9,7.102
18930,18930,0.5,2,5,3,61.3,7.393
18931,18931,2.0,2,5,1,60.5,9.684
18933,18933,0.91,1,5,2,63.1,8.414
18934,18934,0.72,3,4,2,62.6,7.748
18935,18935,0.55,4,4,1,62.3,7.069
18936,18936,2.0,1,3,1,64.2,9.21
18937,18937,0.5,4,5,3,60.6,7.412
18938,18938,0.74,3,3,1,62.8,7.753
18939,18939,1.5,3,1,4,62.7,9.2
18940,18940,0.58,4,3,7,62.1,7.835
18941,18941,0.87,3,4,1,61.5,7.886
18942,18942,1.12,3,3,2,59.8,8.581
18943,18943,1.7,3,0,1,63.0,8.942
18944,18944,0.51,3,0,3,61.9,6.985
18945,18945,0.32,4,2,2,61.0,6.172
18946,18946,0.3,3,0,4,61.9,6.227
18947,18947,0.52,4,5,4,61.8,7.52
18948,18948,0.32,4,5,5,62.3,6.736
18949,18949,0.56,2,2,4,59.8,7.431
18950,18950,0.34,4,5,2,62.0,6.39
18951,18951,1.2,3,4,5,62.2,9.308
18952,18952,1.5,3,3,4,60.2,9.527
18953,18953,1.0,3,3,6,62.1,8.988
18954,18954,0.7,4,1,2,62.6,7.69
18955,18955,0.77,2,2,4,61.0,7.952
18956,18956,0.3,4,4,6,61.9,6.687
18957,18957,1.4,4,2,3,63.0,9.102
18958,18958,0.35,4,1,4,60.9,6.564
18959,18959,1.5,1,6,1,63.8,9.05
18960,18960,1.01,3,0,1,61.2,8.225
18961,18961,0.81,2,4,2,62.2,8.104
18962,18962,0.32,4,4,4,61.2,6.544
18963,18963,0.74,3,2,3,62.1,7.837
18964,18964,1.02,3,6,0,61.4,8.235
18965,18965,0.4,4,5,5,61.8,7.121
18966,18966,0.9,2,4,3,61.7,8.451
18967,18967,1.54,3,1,2,60.8,9.102
18968,18968,1.06,4,3,1,61.0,8.108
18969,18969,1.52,2,4,3,62.3,9.576
18970,18970,1.31,4,2,4,61.5,9.058
18971,18971,0.32,4,2,2,61.0,6.155
18972,18972,0.91,1,3,4,63.4,8.363
18973,18973,0.7,2,5,6,61.9,8.322
18974,18974,0.31,2,2,3,60.5,6.192
18975,18975,0.53,2,6,3,62.6,7.428
18976,18976,1.01,1,6,3,64.2,8.728
18977,18977,0.36,4,0,2,62.3,6.084
18978,18978,1.04,4,3,3,62.0,8.773
18979,18979,0.42,2,3,1,59.5,6.351
18980,18980,1.25,2,0,4,61.8,8.636
18982,18982,0.46,3,5,3,62.2,7.172
18983,18983,1.21,4,4,3,61.5,9.03
18984,18984,0.98,3,1,0,62.5,7.632
18985,18985,0.38,3,1,4,61.3,6.551
18986,18986,0.58,2,5,1,59.0,7.228
18987,18987,1.01,3,0,1,62.5,8.178
18988,18988,1.15,2,2,1,63.7,8.447
18989,18989,0.43,4,3,2,62.6,6.671
18990,18990,0.39,2,3,2,61.7,6.564
18991,18991,0.3,4,2,3,62.4,6.196
18992,18992,0.51,4,5,3,61.6,7.593
18994,18994,1.55,3,1,2,62.5,9.09
18996,18996,0.32,4,3,2,61.5,6.472
18998,18998,1.01,2,2,4,63.5,8.392
18999,18999,1.02,4,5,2,61.1,8.432
19000,19000,1.56,4,0,4,62.5,9.078
19001,19001,1.2,1,2,1,64.1,8.456
19003,19003,1.27,4,2,2,59.8,8.895
19005,19005,0.7,3,2,5,62.1,7.838
19006,19006,0.97,1,2,2,62.1,8.299
19008,19008,0.6,4,6,2,61.4,7.437
19009,19009,0.44,4,5,2,61.1,6.947
19010,19010,1.22,4,3,6,61.1,9.295
19011,19011,0.7,4,0,1,60.9,7.513
19012,19012,1.66,2,5,2,61.7,9.459
19013,19013,0.71,3,4,2,61.6,7.775
19014,19014,1.1,3,3,4,62.2,8.692
19015,19015,0.9,3,3,3,62.1,8.355
19017,19017,1.01,3,0,1,61.7,8.16
19018,19018,1.04,3,1,0,61.6,7.962
19019,19019,0.29,4,6,5,62.8,6.498
19020,19020,0.7,4,6,1,62.6,7.772
19021,19021,0.3,2,4,4,60.9,6.557
19022,19022,1.02,1,5,4,63.9,8.936
19023,19023,0.7,3,5,3,61.4,7.958
19024,19024,0.7,2,1,3,62.2,7.418
19025,19025,0.4,3,6,3,61.7,6.89
19026,19026,0.6,3,6,2,60.4,7.548
19027,19027,0.7,2,1,3,60.1,7.748
19028,19028,0.42,4,4,5,61.3,7.107
19029,19029,1.7,2,3,3,62.6,9.633
19030,19030,1.27,3,3,5,61.0,9.23
19031,19031,0.32,3,2,2,62.3,6.133
19032,19032,0.33,4,6,2,62.7,6.659
19033,19033,1.03,1,6,2,64.3,8.399
19034,19034,1.65,3,1,1,62.0,9.058
19035,19035,0.31,1,5,3,63.4,6.299
19036,19036,0.4,4,2,7,61.9,6.979
19037,19037,0.41,4,6,5,62.5,7.074
19038,19038,0.34,3,6,5,60.1,6.958
19039,19039,1.34,4,2,4,61.6,9.08
19040,19040,0.31,4,2,4,61.1,6.299
19041,19041,0.43,4,2,6,61.6,6.925
19042,19042,1.01,4,3,4,62.4,8.824
19043,19043,0.31,4,2,6,62.7,6.561
19044,19044,0.3,4,4,6,62.4,6.687
19045,19045,0.3,4,1,1,61.0,6.004
19047,19047,0.35,3,5,1,61.5,6.196
19048,19048,0.23,2,5,5,59.4,6.225
19049,19049,0.25,4,4,4,61.8,6.389
19050,19050,1.08,2,4,2,61.3,8.48
19051,19051,0.33,4,2,4,60.9,6.589
19052,19052,1.01,4,3,7,61.5,9.09
19053,19053,0.47,4,6,4,60.5,7.643
19054,19054,1.01,3,4,5,62.0,9.07
19055,19055,0.5,2,6,4,59.8,7.546
19056,19056,1.0,3,4,3,62.9,8.748
19057,19057,1.12,4,4,4,61.8,9.106
19058,19058,0.54,3,5,2,59.5,7.212
19060,19060,1.22,2,4,3,62.3,9.057
19061,19061,1.1,4,3,3,62.3,8.762
19062,19062,0.31,4,4,5,61.9,6.632
19063,19063,0.73,3,4,4,60.7,8.074
19064,19064,0.52,4,6,3,61.7,7.56
19065,19065,0.57,4,2,3,61.6,7.412
19066,19066,0.29,4,3,6,61.5,6.512
19067,19067,0.54,3,3,4,61.1,7.401
19070,19070,1.23,3,1,2,62.5,8.596
19071,19071,0.41,4,0,6,61.2,6.653
19073,19073,0.32,4,6,3,61.5,6.631
19075,19075,1.13,3,3,4,61.6,8.952
19076,19076,1.55,4,4,3,62.6,9.56
19077,19077,1.63,3,1,2,62.0,9.133
19078,19078,0.61,4,4,3,61.5,7.743
19079,19079,0.7,2,3,2,61.9,7.622
19080,19080,1.41,3,3,4,62.1,9.337
19081,19081,0.23,2,6,5,62.2,6.273
19082,19082,0.34,4,6,3,61.6,6.532
19083,19083,0.32,4,4,7,61.7,6.834
19084,19084,0.3,1,3,5,63.5,6.528
19085,19085,0.43,3,3,7,60.9,7.268
19086,19086,1.21,1,0,7,62.1,8.748
19087,19087,0.93,4,5,2,61.9,8.414
19088,19088,0.37,3,6,4,60.2,6.688
19089,19089,1.35,2,2,1,62.2,8.714
19090,19090,0.34,2,6,2,59.6,6.439
19091,19091,0.71,4,5,2,59.9,7.902
19092,19092,1.12,4,4,5,61.4,9.155
19093,19093,0.39,4,3,7,62.1,7.081
19094,19094,0.7,4,6,3,61.2,8.24
19095,19095,1.05,4,4,4,60.4,8.906
19096,19096,1.05,4,4,5,62.1,9.294
19097,19097,1.17,1,1,2,63.6,8.5
19099,19099,0.56,4,3,3,62.0,7.437
19100,19100,0.32,4,3,4,60.5,6.719
19101,19101,0.76,4,3,6,62.0,8.208
19102,19102,0.7,4,2,1,61.1,7.505
19103,19103,1.27,4,0,3,61.5,8.602
19104,19104,0.5,2,5,3,63.3,7.382
19105,19105,0.72,3,3,3,62.3,7.785
19106,19106,0.59,4,4,5,62.0,7.867
19107,19107,0.49,3,5,1,60.9,6.919
19108,19108,0.3,4,5,5,61.4,6.855
19110,19110,0.33,4,2,4,61.8,6.611
19112,19112,1.55,3,0,3,60.7,8.994
19113,19113,1.33,3,3,4,62.7,9.18
19114,19114,0.71,3,5,2,60.3,7.816
19115,19115,0.31,4,4,3,60.8,6.438
19116,19116,0.3,4,3,2,61.8,6.188
19117,19117,1.05,3,2,1,61.4,8.323
19119,19119,0.32,4,1,5,61.5,6.579
19120,19120,0.42,2,2,2,61.5,6.507
19121,19121,1.01,2,4,1,61.9,8.408
19122,19122,1.04,3,3,2,61.4,8.534
19123,19123,1.01,2,4,1,62.5,8.453
19124,19124,0.9,2,5,1,62.6,8.206
19125,19125,1.51,4,3,4,61.6,9.585
19126,19126,1.58,3,1,4,61.1,9.252
19128,19128,0.75,2,5,2,59.2,8.089
19129,19129,0.3,4,3,4,61.1,6.261
19130,19130,0.31,4,1,4,61.8,6.229
19131,19131,0.7,2,4,3,60.9,7.942
19132,19132,0.33,2,2,7,60.3,6.766
19133,19133,0.5,4,3,5,62.3,7.516
19134,19134,1.1,4,4,4,61.5,9.082
19136,19136,0.71,2,3,4,63.5,7.938
19137,19137,0.7,3,4,1,59.5,7.416
19138,19138,0.23,1,5,3,61.8,5.878
19139,19139,1.57,3,1,1,62.2,8.764
19140,19140,0.76,3,5,1,60.8,7.856
19142,19142,0.5,4,2,3,62.6,7.25
19143,19143,0.27,4,1,5,61.6,6.174
19144,19144,0.42,4,5,3,61.3,6.865
19145,19145,1.05,4,0,2,61.5,8.39
19146,19146,0.72,4,2,1,60.9,7.55
19147,19147,0.56,4,6,3,62.7,7.521
19148,19148,0.77,4,2,2,62.2,7.931
19149,19149,0.32,3,2,3,60.6,6.474
19150,19150,1.01,4,0,1,61.6,8.243
19151,19151,1.02,2,6,2,62.8,8.707
19152,19152,0.3,4,4,4,61.5,6.625
19153,19153,0.71,2,4,4,62.8,7.969
19154,19154,1.01,3,4,4,62.6,8.71
19155,19155,0.31,4,4,6,60.7,7.039
19156,19156,0.54,3,3,4,61.6,7.473
19157,19157,0.44,3,4,3,62.2,6.831
19158,19158,0.4,4,6,4,62.3,6.965
19159,19159,1.2,2,6,1,63.2,8.551
19160,19160,1.11,4,3,3,61.2,8.833
19161,19161,0.7,1,6,4,60.4,8.041
19162,19162,0.3,4,3,6,62.7,6.639
19163,19163,1.5,4,1,2,62.7,9.023
19164,19164,0.73,4,4,2,62.1,7.945
19165,19165,0.7,4,6,2,61.7,8.071
19166,19166,0.23,1,4,3,63.8,5.878
19167,19167,0.34,4,3,7,61.9,6.922
19169,19169,1.01,2,1,2,63.4,8.339
19170,19170,0.9,1,3,4,63.7,8.421
19171,19171,1.24,3,1,1,62.1,8.517
19174,19174,0.37,4,4,5,60.5,6.775
19175,19175,0.31,4,4,3,61.5,6.438
19176,19176,1.09,4,5,1,61.6,8.524
19177,19177,0.31,3,0,2,60.9,5.894
19178,19178,0.31,4,2,2,61.1,6.14
19179,19179,0.33,2,6,3,62.5,6.524
19180,19180,0.54,3,6,2,62.0,7.488
19182,19182,1.2,4,6,1,61.0,8.8
19183,19183,0.9,4,1,1,62.8,8.04
19184,19184,1.04,4,1,2,59.7,8.208
19185,19185,0.41,3,2,5,62.2,6.868
19186,19186,0.31,1,5,2,63.4,6.229
19187,19187,1.31,4,3,5,60.9,9.353
19188,19188,1.51,1,2,3,64.2,9.284
19189,19189,0.95,2,2,1,59.0,8.112
19190,19190,1.01,4,6,2,62.1,8.647
19191,19191,0.5,4,3,3,61.6,7.244
19192,19192,0.51,4,4,2,61.3,7.249
19193,19193,0.9,2,4,2,63.2,8.333
19194,19194,1.21,3,4,4,61.3,9.091
19195,19195,0.7,3,4,0,63.0,6.947
19196,19196,0.9,4,3,1,62.5,8.113
19197,19197,0.24,2,4,2,61.6,5.914
19198,19198,0.74,4,3,4,61.5,8.181
19199,19199,0.55,4,4,1,62.4,7.069
19200,19200,1.13,4,1,6,61.6,8.917
19202,19202,1.09,3,1,3,60.1,8.577
19203,19203,0.9,2,6,4,58.9,8.555
19205,19205,1.2,3,2,2,62.2,8.656
19206,19206,1.01,2,5,6,63.2,9.259
19207,19207,0.52,2,3,2,63.3,7.199
19208,19208,1.2,4,2,3,62.4,8.887
19209,19209,0.23,4,5,3,62.6,6.047
19210,19210,0.53,4,2,3,61.4,7.256
19211,19211,0.78,2,4,4,63.3,8.178
19212,19212,0.56,4,4,5,61.0,7.659
19213,19213,0.7,3,5,2,60.5,7.929
19214,19214,0.3,2,4,3,62.9,6.405
19215,19215,1.0,4,3,2,61.6,8.508
19216,19216,0.93,4,5,2,62.2,8.383
19217,19217,1.21,4,3,3,61.5,9.023
19218,19218,1.01,3,2,1,61.6,8.353
19219,19219,1.27,4,2,3,62.9,8.979
19220,19220,0.56,2,4,2,63.3,7.199
19221,19221,1.19,4,5,1,61.9,8.63
19222,19222,0.31,4,6,3,62.8,6.54
19223,19223,0.34,4,3,7,60.7,6.881
19224,19224,0.54,4,6,3,61.1,7.422
19225,19225,0.4,4,6,2,61.8,6.649
19226,19226,0.35,4,6,2,61.5,6.659
19228,19228,0.31,4,2,5,62.3,6.446
19229,19229,1.55,4,6,2,61.7,9.166
19230,19230,0.33,4,4,6,62.0,6.78
19231,19231,0.53,2,5,3,62.3,7.527
19232,19232,0.32,4,6,2,62.8,6.628
19233,19233,0.37,3,1,4,61.4,6.37
19234,19234,1.0,3,3,3,63.0,8.694
19236,19236,0.33,3,5,6,60.1,6.958
19237,19237,1.01,2,5,4,62.6,8.896
19238,19238,0.32,4,6,2,62.7,6.378
19239,19239,0.57,2,4,3,59.5,7.47
19240,19240,0.7,2,4,6,60.6,8.171
19241,19241,0.35,4,5,3,61.9,6.828
19242,19242,1.16,4,3,4,61.5,9.132
19243,19243,0.47,2,4,2,63.3,6.99
19244,19244,0.34,3,1,2,62.7,6.103
19245,19245,1.51,1,6,4,63.7,9.747
19246,19246,1.5,2,2,3,60.9,9.213
19247,19247,0.46,4,1,4,62.3,6.815
19248,19248,1.02,3,2,2,59.1,8.303
19249,19249,0.27,2,5,2,60.6,6.471
19250,19250,0.42,4,6,5,61.7,7.077
19251,19251,1.25,4,3,1,61.6,8.568
19252,19252,0.38,4,3,4,61.3,6.724
19253,19253,0.61,4,3,5,61.6,7.715
19254,19254,1.2,4,5,5,61.5,9.383
19255,19255,1.01,4,4,2,62.3,8.545
19256,19256,1.31,4,3,5,59.2,9.347
19257,19257,0.23,1,4,3,61.0,6.091
19258,19258,1.8,4,4,2,61.8,9.703
19259,19259,0.4,4,1,7,62.2,6.957
19260,19260,0.73,2,4,2,59.4,7.902
19261,19261,0.33,4,3,4,62.3,6.75
19262,19262,0.77,3,6,2,59.5,7.986
19263,19263,0.41,4,0,4,62.2,6.513
19264,19264,1.25,1,0,2,63.6,8.539
19265,19265,1.14,3,3,2,60.0,8.666
19266,19266,0.39,2,3,3,59.8,6.599
19267,19267,0.45,2,4,1,61.5,6.592
19268,19268,0.31,4,5,4,60.4,6.599
19270,19270,1.25,3,3,3,61.9,8.995
19271,19271,0.36,4,1,1,62.1,6.084
19272,19272,1.26,2,4,1,63.4,8.699
19273,19273,1.51,2,0,2,62.9,8.845
19274,19274,0.7,1,4,1,64.1,7.788
19275,19275,0.71,2,3,3,63.5,7.667
19276,19276,1.2,4,2,2,62.1,8.782
19277,19277,1.73,2,3,5,62.6,9.81
19278,19278,1.03,3,6,1,62.3,8.209
19280,19280,1.4,2,1,2,61.3,8.942
19281,19281,1.1,2,1,1,60.5,8.343
19282,19282,0.4,1,6,3,63.2,6.667
19283,19283,0.61,2,5,2,63.9,7.687
19284,19284,0.51,4,6,4,60.7,7.51
19285,19285,1.21,4,1,4,61.5,8.809
19286,19286,1.36,3,5,1,61.7,8.912
19287,19287,0.76,4,1,5,61.8,7.933
